subject,roi,fold,pair,id1,id2,s1,s2,s2_over_s1,singular_gap,outside_leak,source_deltanat_sha256,ok
subj03,ventral,4,20,A:V,B:B,11.135745594876408,7.053763320968842,0.6334343094380946,0.36656569056190536,4.683753385137379e-16,4a541d905a6e214567d70ebc0a32bcccf9214e438cc53d6c644ae261bfeb5dc9,1
subj03,ventral,4,21,A:V,B:C,10.322378076118529,6.26621556167057,0.6070515452410965,0.39294845475890344,5.499073418846478e-16,4a541d905a6e214567d70ebc0a32bcccf9214e438cc53d6c644ae261bfeb5dc9,1
subj03,ventral,4,22,A:V,B:D,10.483821509396689,7.1305570209632565,0.6801486475682661,0.31985135243173385,5.655198531684391e-16,4a541d905a6e214567d70ebc0a32bcccf9214e438cc53d6c644ae261bfeb5dc9,1
subj03,ventral,4,23,A:V,B:K,11.563894771560904,6.914458452914318,0.5979350893021832,0.4020649106978168,5.82433407059213e-16,4a541d905a6e214567d70ebc0a32bcccf9214e438cc53d6c644ae261bfeb5dc9,1
subj03,ventral,4,24,A:V,B:W,10.82401720746317,6.860858485674598,0.6338550978045406,0.3661449021954594,2.220446049250313e-16,4a541d905a6e214567d70ebc0a32bcccf9214e438cc53d6c644ae261bfeb5dc9,1
subj03,ventral,5,0,A:E,B:B,11.254946662372818,7.347373638958556,0.6528128350463058,0.3471871649536942,5.898059818321144e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,1,A:E,B:C,9.685398773566645,7.326057096242649,0.7564022161108015,0.2435977838891985,2.5673907444456745e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,2,A:E,B:D,10.257222014158392,8.242464288786111,0.8035766679719673,0.19642333202803275,4.874572967494828e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,3,A:E,B:K,10.963947810587346,7.677516360371256,0.7002510859233985,0.29974891407660154,3.0097452308197603e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,4,A:E,B:T,11.610198307040662,7.140378163716926,0.6150091475514983,0.3849908524485017,5.430768681979892e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,5,A:H,B:B,11.593658584874351,7.740074716124282,0.6676127867196606,0.3323872132803394,4.597017211338539e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,6,A:H,B:C,10.93319840452424,6.450363312110346,0.5899795351231472,0.41002046487685284,1.700029006457271e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,7,A:H,B:D,10.978063320553124,8.142167952091937,0.7416761694977815,0.2583238305022185,3.5822039778921066e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,8,A:H,B:K,11.87419879768716,7.1985945989861895,0.6062383426146042,0.39376165738539587,2.5934115965853266e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,9,A:H,B:T,12.05368960623139,7.358955371302482,0.6105147562036214,0.38948524379637867,4.874572967494828e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,10,A:L,B:B,11.489534305091103,7.7714737674249665,0.6763958887333985,0.32360411126660155,5.967448757360216e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,11,A:L,B:C,10.915435893543064,6.330781984611768,0.5799843493521583,0.42001565064784174,3.9898639947466563e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,12,A:L,B:D,10.165065505605213,9.031486232549135,0.8884828363938234,0.11151716360617656,3.7816971776294395e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,13,A:L,B:K,11.868542116017412,7.073725779226383,0.5960062921022039,0.40399370789779615,3.8424124992886277e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,14,A:L,B:T,11.968013362689495,7.368571130314249,0.6156887452420389,0.38431125475796113,2.896988204881268e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,15,A:P,B:B,11.309054786015201,6.695775600173696,0.5920720809004927,0.4079279190995073,6.002143226879753e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,16,A:P,B:C,10.047003934233306,6.213387256848605,0.6184318526717838,0.38156814732821615,2.1163626406917047e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,17,A:P,B:D,10.125515447717389,7.917901565145974,0.7819751602799558,0.21802483972004413,4.475586568020162e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,18,A:P,B:K,11.252363792054956,6.678856595702335,0.5935514278713712,0.4064485721286289,2.954721970566121e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,19,A:P,B:T,11.602474582257194,6.5753095665090715,0.566716136277015,0.43328386372298494,4.874572967494828e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,20,A:R,B:B,11.471700653961879,6.646143022476844,0.5793511548945034,0.42064884510549666,5.603156827405087e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,21,A:R,B:C,10.344239827681367,5.9655824169841924,0.5767057334672567,0.4232942665327432,2.498001805406602e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,22,A:R,B:D,10.749148631581038,7.260718552721639,0.6754691744971896,0.3245308255028104,4.198030811863873e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,23,A:R,B:K,11.493753383649596,6.493030988598599,0.5649182448820627,0.43508175511793734,3.0444397003392965e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj03,ventral,5,24,A:R,B:T,11.710420662389497,6.615222004255286,0.5649004587428252,0.43509954125717476,5.342948306008566e-16,c44855615c58747198ec03eec54a47ba356f609bfc730a3bbf9de97defc877a7,1
subj04,ventral,0,0,A:H,B:C,10.162314820785719,8.003780057847296,0.7875941848875401,0.21240581511245996,2.740863092043355e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,1,A:H,B:D,10.250998256147613,8.470363607907354,0.8262964636470993,0.17370353635290073,3.625572064791527e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,2,A:H,B:K,11.524220780891712,7.666080536252801,0.6652146537285987,0.33478534627140133,1.700029006457271e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,3,A:H,B:T,12.031156802456424,9.038478697348914,0.7512559968883051,0.2487440031116949,4.198030811863873e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,4,A:H,B:W,11.096948429870087,8.05407341022745,0.7257917310445443,0.27420826895545564,3.0878077872387166e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,5,A:L,B:C,10.544149500359717,7.3604168587950864,0.6980569517289169,0.3019430482710831,2.2898349882893854e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,6,A:L,B:D,11.152922016924446,7.1038048025069305,0.6369456176351792,0.36305438236482074,4.475586568020162e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,7,A:L,B:K,12.06956696099278,6.627495459008464,0.5491079738343255,0.4508920261656745,2.1510571102112408e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,8,A:L,B:T,12.255137945366652,8.61835903161234,0.703244555061962,0.2967554449380379,4.2327252813834093e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,9,A:L,B:W,11.624637150120076,7.134413877158594,0.6137321780478026,0.3862678219521975,3.920475055707584e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,10,A:P,B:C,10.1881965804286,7.479738435729256,0.7341572550825864,0.2658427449174135,2.411265631607762e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,11,A:P,B:D,10.557340242804262,7.601663685838499,0.7200358718210005,0.27996412817899957,5.434021288497348e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,12,A:P,B:K,11.078097217428365,7.82719083282654,0.7065465015519624,0.29345349844803764,2.8449465006019636e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,13,A:P,B:T,12.174021578780392,8.405279808807107,0.6904275431429914,0.3095724568570087,4.2327252813834093e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,14,A:P,B:W,10.852275994735574,7.915249053810152,0.7293630439964695,0.27063695600353055,4.666406150377611e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,15,A:R,B:C,10.425250819893582,6.9753076818262185,0.6690781643848661,0.3309218356151339,2.42861286636753e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,16,A:R,B:D,10.814161837785576,7.063395983984281,0.6531616679994736,0.34683833200052633,4.510281037539698e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,17,A:R,B:K,11.752884721407062,6.591948900215126,0.5608792272256656,0.4391207727743343,2.6020852139652106e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,18,A:R,B:T,12.263105186134691,8.128143486934803,0.6628128327664439,0.33718716723355613,3.9898639947466563e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,19,A:R,B:W,11.29419376487494,7.103462841225371,0.6289482002086075,0.37105179979139247,4.510281037539698e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,20,A:V,B:C,9.836859335815213,7.146662123582881,0.7265186864635199,0.2734813135364801,3.2612801348363973e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,21,A:V,B:D,10.479916380026461,6.892519200950383,0.6576883775606022,0.3423116224393978,5.377642775528102e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,22,A:V,B:K,11.408646136971416,6.474927959949178,0.5675456914178634,0.4324543085821367,2.498001805406602e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,23,A:V,B:T,12.381893570699306,7.3237276124739035,0.591486881280007,0.4085131187199929,4.128641872824801e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,0,24,A:V,B:W,11.039853885566218,6.82916045411085,0.6185915615277722,0.38140843847222783,4.371503159461554e-16,75231309a6fe17af130710f025d82d5ebd108188a4faf15e46c27eeed6d6489a,1
subj04,ventral,1,0,A:E,B:B,12.670826973530207,7.730869047715012,0.6101313721562975,0.3898686278437025,2.7755575615628914e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,1,A:E,B:D,11.81287126595664,8.731032400833083,0.7391117878339141,0.260888212166086,2.5673907444456745e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,2,A:E,B:K,13.038035647505438,7.077938698517649,0.5428684880050828,0.45713151199491714,2.0469737016526324e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,3,A:E,B:T,12.518905598421215,10.138472717835318,0.809852957043937,0.19014704295606302,3.400058012914542e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,4,A:E,B:W,12.50988218169246,8.160962712432081,0.6523612767812643,0.34763872321873573,3.2612801348363973e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,5,A:L,B:B,11.578181144386377,6.7976040706645,0.5871046571041327,0.4128953428958672,3.3306690738754696e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,6,A:L,B:D,11.05142091968682,7.320277130959578,0.6623833427536324,0.3376166572463676,5.863365348801608e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,7,A:L,B:K,11.64076996623655,6.672748432725574,0.5732222569537526,0.4267777430462473,2.5673907444456745e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,8,A:L,B:T,12.39812269533217,8.108248106196717,0.6539899874720091,0.3460100125279909,3.972516759986888e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,9,A:L,B:W,11.543050514597946,7.057050141429742,0.6113678643704302,0.3886321356295697,4.2327252813834093e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,10,A:P,B:B,11.170710795218385,7.385394701551952,0.6611391913138835,0.33886080868611645,3.5041414214731503e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,11,A:P,B:D,10.696579279768336,7.769857668204315,0.7263871434955225,0.27361285650447753,6.245004513516506e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,12,A:P,B:K,10.96297226605285,7.675511123137916,0.7001304880525285,0.29986951194747147,2.8102520310824275e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,13,A:P,B:T,12.405965499639795,8.038425753608841,0.6479484207692046,0.3520515792307954,4.3021142204224816e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,14,A:P,B:W,11.05403847654908,7.74075836688934,0.700265191161692,0.299734808838308,4.822531263215524e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,15,A:R,B:B,11.561739437383062,6.3115080184631385,0.5458960611113473,0.4541039388886527,3.469446951953614e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,16,A:R,B:D,10.610261504224692,7.509325202801736,0.7077417648765533,0.2922582351234468,5.551115123125783e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,17,A:R,B:K,11.310712345905744,6.734102453391716,0.5953738586437776,0.40462614135622244,3.122502256758253e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,18,A:R,B:T,12.357800291885994,7.745266828027306,0.6267512538710284,0.3732487461289717,4.128641872824801e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,19,A:R,B:W,11.19750222191096,7.134925959169931,0.6371890639332499,0.3628109360667501,4.85722573273506e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,20,A:V,B:B,11.18169646047068,6.9135972987565095,0.6182959198720271,0.38170408012797286,3.157196726277789e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,21,A:V,B:D,10.737392975365415,7.279781407463535,0.6779840715679673,0.3220159284320327,5.863365348801608e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,22,A:V,B:K,11.263749445781905,6.762211850102103,0.6003517640952537,0.39964823590474624,2.706168622523819e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,23,A:V,B:T,12.678362870807943,7.161194890938861,0.5648359306253636,0.43516406937463636,3.7470027081099033e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,1,24,A:V,B:W,11.274924873646281,6.963225158256977,0.6175850603255584,0.3824149396744416,4.3368086899420177e-16,ad2ee773a07873e787c2147d29b1f7bc388491eae0efb6ab479706cb0a9c3b3e,1
subj04,ventral,2,0,A:E,B:B,13.130479308943762,7.682249365655895,0.58506998753832,0.4149300124616801,3.2612801348363973e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,1,A:E,B:C,11.69377334032354,8.392976840318987,0.7177304190921467,0.2822695809078533,2.393918396847994e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,2,A:E,B:K,13.23235205878325,6.96967058754277,0.5267144160449166,0.4732855839550834,2.3245294578089215e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,3,A:E,B:T,12.89265663987622,10.120569989703492,0.7849871653605643,0.21501283463943566,4.926614671774132e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,4,A:E,B:W,12.801174216319165,8.104471868056786,0.6331037865046052,0.36689621349539475,3.642919299551295e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,5,A:H,B:B,11.221232686293616,8.286614509053763,0.738476310109459,0.2615236898905409,3.8163916471489756e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,6,A:H,B:C,10.154835298314076,8.19898262371563,0.8073969082567828,0.19260309174321721,2.96637714392034e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,7,A:H,B:K,11.233550895584244,7.78693676651137,0.6931856933654262,0.3068143066345737,2.3245294578089215e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,8,A:H,B:T,12.391367908148228,8.846362774498315,0.7139133338685866,0.28608666613141337,6.210310043996969e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,9,A:H,B:W,11.288759034502725,8.079235474999813,0.7156885402821167,0.2843114597178833,5.204170427930421e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,10,A:P,B:B,11.457305714578276,7.365058996895113,0.6428264358455419,0.3571735641544581,5.204170427930421e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,11,A:P,B:C,10.379935275369657,7.316477630831799,0.7048673654249968,0.2951326345750032,2.896988204881268e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,12,A:P,B:K,10.964576020870998,7.585316595588995,0.6918020889408213,0.3081979110591787,4.371503159461554e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,13,A:P,B:T,12.578276478081161,8.03249643993164,0.6386007219613137,0.3613992780386863,6.904199434387692e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,14,A:P,B:W,11.119082778284827,7.746355905370031,0.696672203978766,0.30332779602123405,7.112366251504909e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,15,A:R,B:B,12.059059022806608,6.172873294244309,0.5118868132720726,0.48811318672792736,4.2327252813834093e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,16,A:R,B:C,10.646224359531837,6.778136107154444,0.636670417441072,0.363329582558928,2.463307335887066e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,17,A:R,B:K,11.518013099557626,6.5654893472208515,0.5700192637802273,0.42998073621977273,3.5041414214731503e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,18,A:R,B:T,12.708789692551411,7.696234386005779,0.6055835820870119,0.39441641791298804,6.245004513516506e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,19,A:R,B:W,11.485940332965178,7.0515620445295415,0.6139298864622544,0.3860701135377455,5.48172618408671e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,20,A:V,B:B,11.395529631364871,6.729829422244007,0.5905674979529634,0.40943250204703663,4.787836793695988e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,21,A:V,B:C,9.94480048315476,7.211767880369732,0.7251797451930342,0.2748202548069658,3.660266534311063e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,22,A:V,B:K,11.143535851873292,6.573835657936238,0.5899236782040899,0.4100763217959102,3.608224830031759e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,23,A:V,B:T,12.772763513056772,7.016074530879235,0.5492996502837585,0.4507003497162415,6.175615574477433e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,2,24,A:V,B:W,11.247146630879309,6.839332984529551,0.6080949425654325,0.3919050574345675,5.828670879282072e-16,429ab6a115b4a92079e3e8c37f9a590b70c1245aa92c611ee4a1a207f05596ed,1
subj04,ventral,3,0,A:E,B:B,12.602346241636441,7.718130887552748,0.6124360289398407,0.38756397106015933,2.636779683484747e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,1,A:E,B:C,11.315360109230143,8.490123201849807,0.7503184273317347,0.24968157266826532,2.3592239273284576e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,2,A:E,B:D,11.57811969110197,8.33063114829722,0.7195150309855137,0.2804849690144863,2.498001805406602e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,3,A:E,B:T,12.36015223649599,10.2740795935573,0.831225974969862,0.168774025030138,3.434752482434078e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,4,A:E,B:W,12.311673767038526,8.115617433580022,0.6591806757670585,0.34081932423294153,2.8796409701215e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,5,A:H,B:B,10.77042818652189,8.2786686036736,0.7686480481837781,0.2313519518162219,3.122502256758253e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,6,A:H,B:C,10.129168168647732,7.979305770202762,0.787755286253483,0.21224471374651704,2.480654570646834e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,7,A:H,B:D,9.878812032625396,8.485938116290445,0.859003905354723,0.14099609464527693,3.885780586188048e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,8,A:H,B:T,12.106074390243347,8.827391440340335,0.7291704276536247,0.2708295723463753,4.475586568020162e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,9,A:H,B:W,10.90031131762173,8.048203056094732,0.7383461647635509,0.2616538352364492,3.2959746043559335e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,10,A:L,B:B,11.524727423576472,6.790826632624592,0.5892396742271231,0.4107603257728769,3.7816971776294395e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,11,A:L,B:C,10.36582966288129,7.294870467314057,0.7037420741569829,0.2962579258430171,2.1337098754514727e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,12,A:L,B:D,10.687502402529494,7.055179420610398,0.6601335985609317,0.3398664014390683,4.388850394221322e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,13,A:L,B:T,12.314884604452239,8.198761207264653,0.6657602950092223,0.33423970499077765,4.996003610813204e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,14,A:L,B:W,11.352510546893654,7.007642607003878,0.6172769078749153,0.38272309212508476,4.111294638065033e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,15,A:R,B:B,11.648774431583368,6.089620743918452,0.5227692217481386,0.47723077825186144,4.2327252813834093e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,16,A:R,B:C,10.30225455101514,6.954988779388616,0.675093858819796,0.324906141180204,2.1510571102112408e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,17,A:R,B:D,10.37882216743934,7.0796237681335334,0.682122080320817,0.317877919679183,4.649058915617843e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,18,A:R,B:T,12.43797790859876,7.6167927450144655,0.6123819161753568,0.38761808382464324,4.440892098500626e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,19,A:R,B:W,11.059099026869799,7.037445371673483,0.6363488883294124,0.36365111167058756,4.718447854656915e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
subj04,ventral,3,20,A:V,B:B,10.939470858634051,6.7848061186615976,0.6202133728713801,0.3797866271286199,3.95516952522712e-16,e3bc41291ed4b814b224fa8a32db15db22bd0764d8d9c92e1aab83f4ab0deae8,1
