participant,fold,split,identity,model,source_trial_row,source_beta_index,target_trial_row,target_beta_index,pairing_policy,root_seed_digest,child_seed_digest,derivation_version
subj02,fold_2,train,A:R,vis2vis,30,30,17,17,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,6657ff7bd604c7f0,PAIRING_V1
subj02,fold_2,train,A:R,vis2vis,46,46,22,22,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,6657ff7bd604c7f0,PAIRING_V1
subj02,fold_2,train,A:V,vis2vis,1,1,45,45,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,021ca25c6ab79a09,PAIRING_V1
subj02,fold_2,train,A:V,vis2vis,3,3,40,40,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,021ca25c6ab79a09,PAIRING_V1
subj02,fold_2,train,A:V,vis2vis,40,40,1,1,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,021ca25c6ab79a09,PAIRING_V1
subj02,fold_2,train,A:V,vis2vis,45,45,3,3,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,021ca25c6ab79a09,PAIRING_V1
subj02,fold_2,train,B:B,vis2vis,66,210,76,220,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,f9c35fa3973b7a8b,PAIRING_V1
subj02,fold_2,train,B:B,vis2vis,76,220,66,210,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,f9c35fa3973b7a8b,PAIRING_V1
subj02,fold_2,train,B:B,vis2vis,79,223,94,238,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,f9c35fa3973b7a8b,PAIRING_V1
subj02,fold_2,train,B:B,vis2vis,94,238,79,223,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,f9c35fa3973b7a8b,PAIRING_V1
subj02,fold_2,train,B:C,vis2vis,58,202,71,215,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,fa14b2b4aa76db0f,PAIRING_V1
subj02,fold_2,train,B:C,vis2vis,64,208,86,230,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,fa14b2b4aa76db0f,PAIRING_V1
subj02,fold_2,train,B:C,vis2vis,71,215,58,202,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,fa14b2b4aa76db0f,PAIRING_V1
subj02,fold_2,train,B:C,vis2vis,86,230,64,208,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,fa14b2b4aa76db0f,PAIRING_V1
subj02,fold_2,train,B:D,vis2vis,51,195,93,237,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,311c90d93153b212,PAIRING_V1
subj02,fold_2,train,B:D,vis2vis,54,198,51,195,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,311c90d93153b212,PAIRING_V1
subj02,fold_2,train,B:D,vis2vis,70,214,54,198,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,311c90d93153b212,PAIRING_V1
subj02,fold_2,train,B:D,vis2vis,93,237,70,214,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,311c90d93153b212,PAIRING_V1
subj02,fold_2,train,B:K,vis2vis,55,199,67,211,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,cbb0aaa985b9199b,PAIRING_V1
subj02,fold_2,train,B:K,vis2vis,67,211,91,235,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,cbb0aaa985b9199b,PAIRING_V1
subj02,fold_2,train,B:K,vis2vis,78,222,55,199,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,cbb0aaa985b9199b,PAIRING_V1
subj02,fold_2,train,B:K,vis2vis,91,235,78,222,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,cbb0aaa985b9199b,PAIRING_V1
subj02,fold_2,train,B:T,vis2vis,52,196,88,232,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ab1aa46c574e77c5,PAIRING_V1
subj02,fold_2,train,B:T,vis2vis,74,218,92,236,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ab1aa46c574e77c5,PAIRING_V1
subj02,fold_2,train,B:T,vis2vis,88,232,74,218,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ab1aa46c574e77c5,PAIRING_V1
subj02,fold_2,train,B:T,vis2vis,92,236,52,196,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ab1aa46c574e77c5,PAIRING_V1
subj02,fold_2,train,B:W,vis2vis,50,194,75,219,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b9a41c964dbe02ed,PAIRING_V1
subj02,fold_2,train,B:W,vis2vis,56,200,87,231,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b9a41c964dbe02ed,PAIRING_V1
subj02,fold_2,train,B:W,vis2vis,75,219,50,194,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b9a41c964dbe02ed,PAIRING_V1
subj02,fold_2,train,B:W,vis2vis,87,231,56,200,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b9a41c964dbe02ed,PAIRING_V1
subj02,fold_2,val,A:E,vis2vis,9,9,38,38,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,472dd03d863fb440,PAIRING_V1
subj02,fold_2,val,A:E,vis2vis,38,38,9,9,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,472dd03d863fb440,PAIRING_V1
subj02,fold_2,val,A:H,vis2vis,18,18,21,21,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,5e78c6b23142d762,PAIRING_V1
subj02,fold_2,val,A:H,vis2vis,21,21,18,18,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,5e78c6b23142d762,PAIRING_V1
subj02,fold_2,val,A:L,vis2vis,7,7,29,29,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,60c9a298833dd42f,PAIRING_V1
subj02,fold_2,val,A:L,vis2vis,29,29,7,7,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,60c9a298833dd42f,PAIRING_V1
subj02,fold_2,val,A:P,vis2vis,11,11,37,37,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,1b4738574aa59cf3,PAIRING_V1
subj02,fold_2,val,A:P,vis2vis,37,37,11,11,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,1b4738574aa59cf3,PAIRING_V1
subj02,fold_2,val,A:R,vis2vis,5,5,44,44,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,78ce548b4a070862,PAIRING_V1
subj02,fold_2,val,A:R,vis2vis,44,44,5,5,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,78ce548b4a070862,PAIRING_V1
subj02,fold_2,val,A:V,vis2vis,31,31,33,33,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,e3dc8eb908708bcb,PAIRING_V1
subj02,fold_2,val,A:V,vis2vis,33,33,31,31,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,e3dc8eb908708bcb,PAIRING_V1
subj02,fold_2,val,B:B,vis2vis,83,227,85,229,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,f312a255ccf1cfa0,PAIRING_V1
subj02,fold_2,val,B:B,vis2vis,85,229,83,227,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,f312a255ccf1cfa0,PAIRING_V1
subj02,fold_2,val,B:C,vis2vis,49,193,73,217,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7a2c362eea29df3f,PAIRING_V1
subj02,fold_2,val,B:C,vis2vis,73,217,49,193,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7a2c362eea29df3f,PAIRING_V1
subj02,fold_2,val,B:D,vis2vis,61,205,65,209,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d2daa7a274fc399c,PAIRING_V1
subj02,fold_2,val,B:D,vis2vis,65,209,61,205,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d2daa7a274fc399c,PAIRING_V1
subj02,fold_2,val,B:K,vis2vis,57,201,84,228,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,57dde84b3503c5c6,PAIRING_V1
subj02,fold_2,val,B:K,vis2vis,84,228,57,201,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,57dde84b3503c5c6,PAIRING_V1
subj02,fold_2,val,B:T,vis2vis,69,213,80,224,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,bf35a001ad888818,PAIRING_V1
subj02,fold_2,val,B:T,vis2vis,80,224,69,213,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,bf35a001ad888818,PAIRING_V1
subj02,fold_2,val,B:W,vis2vis,48,192,63,207,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,25671bee8608ffc7,PAIRING_V1
subj02,fold_2,val,B:W,vis2vis,63,207,48,192,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,25671bee8608ffc7,PAIRING_V1
subj02,fold_2,test,A:E,vis2vis,43,43,47,47,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,a089dc0ce725ef54,PAIRING_V1
subj02,fold_2,test,A:E,vis2vis,47,47,43,43,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,a089dc0ce725ef54,PAIRING_V1
subj02,fold_2,test,A:H,vis2vis,2,2,28,28,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,f781e562fc6795c0,PAIRING_V1
subj02,fold_2,test,A:H,vis2vis,28,28,2,2,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,f781e562fc6795c0,PAIRING_V1
subj02,fold_2,test,A:L,vis2vis,36,36,42,42,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,4464828823b4c39a,PAIRING_V1
subj02,fold_2,test,A:L,vis2vis,42,42,36,36,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,4464828823b4c39a,PAIRING_V1
subj02,fold_2,test,A:P,vis2vis,20,20,41,41,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d48274e3d69dc5aa,PAIRING_V1
subj02,fold_2,test,A:P,vis2vis,41,41,20,20,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d48274e3d69dc5aa,PAIRING_V1
subj02,fold_2,test,A:R,vis2vis,25,25,39,39,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,9c93b0e026e31ef3,PAIRING_V1
subj02,fold_2,test,A:R,vis2vis,39,39,25,25,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,9c93b0e026e31ef3,PAIRING_V1
subj02,fold_2,test,A:V,vis2vis,15,15,19,19,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,959928cd99142769,PAIRING_V1
subj02,fold_2,test,A:V,vis2vis,19,19,15,15,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,959928cd99142769,PAIRING_V1
subj02,fold_2,test,B:B,vis2vis,53,197,89,233,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,a687c33ee65328a8,PAIRING_V1
subj02,fold_2,test,B:B,vis2vis,89,233,53,197,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,a687c33ee65328a8,PAIRING_V1
subj02,fold_2,test,B:C,vis2vis,62,206,90,234,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,78b6b98a3f5c2879,PAIRING_V1
subj02,fold_2,test,B:C,vis2vis,90,234,62,206,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,78b6b98a3f5c2879,PAIRING_V1
subj02,fold_2,test,B:D,vis2vis,68,212,81,225,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,e15e36695ff48fa1,PAIRING_V1
subj02,fold_2,test,B:D,vis2vis,81,225,68,212,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,e15e36695ff48fa1,PAIRING_V1
subj02,fold_2,test,B:K,vis2vis,59,203,82,226,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,38ec0215e8ba22a1,PAIRING_V1
subj02,fold_2,test,B:K,vis2vis,82,226,59,203,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,38ec0215e8ba22a1,PAIRING_V1
subj02,fold_2,test,B:T,vis2vis,60,204,95,239,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,bbc8728887cb278c,PAIRING_V1
subj02,fold_2,test,B:T,vis2vis,95,239,60,204,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,bbc8728887cb278c,PAIRING_V1
subj02,fold_2,test,B:W,vis2vis,72,216,77,221,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d626c6464fdb4be4,PAIRING_V1
subj02,fold_2,test,B:W,vis2vis,77,221,72,216,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d626c6464fdb4be4,PAIRING_V1
subj02,fold_3,train,A:E,vis2vis,6,6,23,23,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7d58dfdce48cc3fa,PAIRING_V1
subj02,fold_3,train,A:E,vis2vis,23,23,26,26,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7d58dfdce48cc3fa,PAIRING_V1
subj02,fold_3,train,A:E,vis2vis,26,26,32,32,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7d58dfdce48cc3fa,PAIRING_V1
subj02,fold_3,train,A:E,vis2vis,32,32,6,6,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7d58dfdce48cc3fa,PAIRING_V1
subj02,fold_3,train,A:H,vis2vis,10,10,24,24,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,922c5d8c5481c1ef,PAIRING_V1
subj02,fold_3,train,A:H,vis2vis,14,14,10,10,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,922c5d8c5481c1ef,PAIRING_V1
subj02,fold_3,train,A:H,vis2vis,24,24,35,35,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,922c5d8c5481c1ef,PAIRING_V1
subj02,fold_3,train,A:H,vis2vis,35,35,14,14,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,922c5d8c5481c1ef,PAIRING_V1
subj02,fold_3,train,A:L,vis2vis,0,0,12,12,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,0d9eaa03930183b6,PAIRING_V1
subj02,fold_3,train,A:L,vis2vis,4,4,27,27,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,0d9eaa03930183b6,PAIRING_V1
subj02,fold_3,train,A:L,vis2vis,12,12,4,4,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,0d9eaa03930183b6,PAIRING_V1
subj02,fold_3,train,A:L,vis2vis,27,27,0,0,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,0d9eaa03930183b6,PAIRING_V1
subj02,fold_3,train,A:P,vis2vis,8,8,34,34,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,71cebd32120df4ca,PAIRING_V1
subj02,fold_3,train,A:P,vis2vis,13,13,16,16,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,71cebd32120df4ca,PAIRING_V1
subj02,fold_3,train,A:P,vis2vis,16,16,13,13,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,71cebd32120df4ca,PAIRING_V1
subj02,fold_3,train,A:P,vis2vis,34,34,8,8,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,71cebd32120df4ca,PAIRING_V1
subj02,fold_3,train,A:R,vis2vis,17,17,22,22,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,de1e7feda745714a,PAIRING_V1
subj02,fold_3,train,A:R,vis2vis,22,22,46,46,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,de1e7feda745714a,PAIRING_V1
subj02,fold_3,train,A:R,vis2vis,30,30,17,17,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,de1e7feda745714a,PAIRING_V1
subj02,fold_3,train,A:R,vis2vis,46,46,30,30,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,de1e7feda745714a,PAIRING_V1
subj02,fold_3,train,A:V,vis2vis,1,1,45,45,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,99c343a7619db53d,PAIRING_V1
subj02,fold_3,train,A:V,vis2vis,3,3,40,40,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,99c343a7619db53d,PAIRING_V1
subj02,fold_3,train,A:V,vis2vis,40,40,3,3,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,99c343a7619db53d,PAIRING_V1
subj02,fold_3,train,A:V,vis2vis,45,45,1,1,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,99c343a7619db53d,PAIRING_V1
subj02,fold_3,train,B:B,vis2vis,66,210,94,238,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,03040c61a8dfcb91,PAIRING_V1
subj02,fold_3,train,B:B,vis2vis,76,220,66,210,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,03040c61a8dfcb91,PAIRING_V1
subj02,fold_3,train,B:B,vis2vis,79,223,76,220,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,03040c61a8dfcb91,PAIRING_V1
subj02,fold_3,train,B:B,vis2vis,94,238,79,223,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,03040c61a8dfcb91,PAIRING_V1
subj02,fold_3,train,B:C,vis2vis,58,202,64,208,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,fd349c77e31f324f,PAIRING_V1
subj02,fold_3,train,B:C,vis2vis,64,208,71,215,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,fd349c77e31f324f,PAIRING_V1
subj02,fold_3,train,B:C,vis2vis,71,215,86,230,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,fd349c77e31f324f,PAIRING_V1
subj02,fold_3,train,B:C,vis2vis,86,230,58,202,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,fd349c77e31f324f,PAIRING_V1
subj02,fold_3,train,B:D,vis2vis,51,195,54,198,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d4a9cf010d438971,PAIRING_V1
subj02,fold_3,train,B:D,vis2vis,54,198,70,214,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d4a9cf010d438971,PAIRING_V1
subj02,fold_3,train,B:D,vis2vis,70,214,93,237,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d4a9cf010d438971,PAIRING_V1
subj02,fold_3,train,B:D,vis2vis,93,237,51,195,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d4a9cf010d438971,PAIRING_V1
subj02,fold_3,train,B:K,vis2vis,55,199,67,211,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,240d3f7ca53f0824,PAIRING_V1
subj02,fold_3,train,B:K,vis2vis,67,211,91,235,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,240d3f7ca53f0824,PAIRING_V1
subj02,fold_3,train,B:K,vis2vis,78,222,55,199,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,240d3f7ca53f0824,PAIRING_V1
subj02,fold_3,train,B:K,vis2vis,91,235,78,222,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,240d3f7ca53f0824,PAIRING_V1
subj02,fold_3,train,B:T,vis2vis,52,196,74,218,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d3388ae0663111de,PAIRING_V1
subj02,fold_3,train,B:T,vis2vis,74,218,92,236,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d3388ae0663111de,PAIRING_V1
subj02,fold_3,train,B:T,vis2vis,88,232,52,196,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d3388ae0663111de,PAIRING_V1
subj02,fold_3,train,B:T,vis2vis,92,236,88,232,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d3388ae0663111de,PAIRING_V1
subj02,fold_3,train,B:W,vis2vis,50,194,87,231,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b175eb2295d1f5bf,PAIRING_V1
subj02,fold_3,train,B:W,vis2vis,56,200,75,219,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b175eb2295d1f5bf,PAIRING_V1
subj02,fold_3,train,B:W,vis2vis,75,219,50,194,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b175eb2295d1f5bf,PAIRING_V1
subj02,fold_3,train,B:W,vis2vis,87,231,56,200,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b175eb2295d1f5bf,PAIRING_V1
subj02,fold_3,val,A:E,vis2vis,43,43,47,47,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,776eeffa3cf4336e,PAIRING_V1
subj02,fold_3,val,A:E,vis2vis,47,47,43,43,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,776eeffa3cf4336e,PAIRING_V1
subj02,fold_3,val,A:H,vis2vis,2,2,28,28,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,4885fd1d29ddd909,PAIRING_V1
subj02,fold_3,val,A:H,vis2vis,28,28,2,2,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,4885fd1d29ddd909,PAIRING_V1
subj02,fold_3,val,A:L,vis2vis,36,36,42,42,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7c3b692114cb79af,PAIRING_V1
subj02,fold_3,val,A:L,vis2vis,42,42,36,36,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7c3b692114cb79af,PAIRING_V1
subj02,fold_3,val,A:P,vis2vis,20,20,41,41,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,3bd05de7c4d92dda,PAIRING_V1
subj02,fold_3,val,A:P,vis2vis,41,41,20,20,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,3bd05de7c4d92dda,PAIRING_V1
subj02,fold_3,val,A:R,vis2vis,25,25,39,39,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,3e0edd2712d4c9e5,PAIRING_V1
subj02,fold_3,val,A:R,vis2vis,39,39,25,25,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,3e0edd2712d4c9e5,PAIRING_V1
subj02,fold_3,val,A:V,vis2vis,15,15,19,19,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,4df61a72e12a933d,PAIRING_V1
subj02,fold_3,val,A:V,vis2vis,19,19,15,15,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,4df61a72e12a933d,PAIRING_V1
subj02,fold_3,val,B:B,vis2vis,53,197,89,233,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,a67e5b15d9fc2edd,PAIRING_V1
subj02,fold_3,val,B:B,vis2vis,89,233,53,197,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,a67e5b15d9fc2edd,PAIRING_V1
subj02,fold_3,val,B:C,vis2vis,62,206,90,234,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ae33166aba09189b,PAIRING_V1
subj02,fold_3,val,B:C,vis2vis,90,234,62,206,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ae33166aba09189b,PAIRING_V1
subj02,fold_3,val,B:D,vis2vis,68,212,81,225,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,93d3cb507c4dd242,PAIRING_V1
subj02,fold_3,val,B:D,vis2vis,81,225,68,212,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,93d3cb507c4dd242,PAIRING_V1
subj02,fold_3,val,B:K,vis2vis,59,203,82,226,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,1133c2401198924c,PAIRING_V1
subj02,fold_3,val,B:K,vis2vis,82,226,59,203,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,1133c2401198924c,PAIRING_V1
subj02,fold_3,val,B:T,vis2vis,60,204,95,239,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,953b04ce0bba0d8f,PAIRING_V1
subj02,fold_3,val,B:T,vis2vis,95,239,60,204,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,953b04ce0bba0d8f,PAIRING_V1
subj02,fold_3,val,B:W,vis2vis,72,216,77,221,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,e0edc7d0431bf48e,PAIRING_V1
subj02,fold_3,val,B:W,vis2vis,77,221,72,216,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,e0edc7d0431bf48e,PAIRING_V1
